,image_id,identity,path,date,split
47,47,whale042,beluga.coco/images/train2022/000000000048_47.jpg,2018-08-30 00:12:08,train
48,48,whale043,beluga.coco/images/train2022/000000000049_48.jpg,2018-08-09 00:10:03,train
49,49,whale044,beluga.coco/images/train2022/000000000050_49.jpg,2017-08-07 22:13:17,train
50,50,whale045,beluga.coco/images/train2022/000000000051_50.jpg,2019-08-28 12:31:31,train
51,51,whale046,beluga.coco/images/train2022/000000000052_51.jpg,2017-08-04 20:47:14,train
52,52,whale030,beluga.coco/images/train2022/000000000053_52.jpg,2019-08-05 18:15:46,train
53,53,whale047,beluga.coco/images/train2022/000000000054_53.jpg,2017-08-24 21:07:35,test
54,54,whale048,beluga.coco/images/train2022/000000000055_54.jpg,2017-08-23 00:43:07,train
55,55,whale049,beluga.coco/images/train2022/000000000056_55.jpg,2019-08-30 14:46:53,train
56,56,whale050,beluga.coco/images/train2022/000000000057_56.jpg,2019-08-29 12:55:35,test
57,57,whale012,beluga.coco/images/train2022/000000000058_57.jpg,2019-08-05 17:50:48,test
58,58,whale024,beluga.coco/images/train2022/000000000059_58.jpg,2019-08-29 13:08:37,train
59,59,whale051,beluga.coco/images/train2022/000000000060_59.jpg,2017-08-04 20:48:13,train
60,60,whale052,beluga.coco/images/train2022/000000000061_60.jpg,2018-08-08 23:50:12,test
61,61,whale053,beluga.coco/images/train2022/000000000062_61.jpg,2019-08-28 12:42:28,train
62,62,whale054,beluga.coco/images/train2022/000000000063_62.jpg,2017-08-19 19:50:07,test
63,63,whale008,beluga.coco/images/train2022/000000000064_63.jpg,2019-08-26 09:35:15,train
64,64,whale055,beluga.coco/images/train2022/000000000065_64.jpg,2017-08-19 21:43:41,train
65,65,whale056,beluga.coco/images/train2022/000000000066_65.jpg,2019-08-26 10:34:30,test
66,66,whale057,beluga.coco/images/train2022/000000000067_66.jpg,2017-08-07 22:41:45,train
67,67,whale058,beluga.coco/images/train2022/000000000068_67.jpg,2017-08-07 19:43:49,train
68,68,whale059,beluga.coco/images/train2022/000000000069_68.jpg,2018-08-30 00:28:20,train
69,69,whale003,beluga.coco/images/train2022/000000000070_69.jpg,2017-08-07 20:36:52,train
70,70,whale060,beluga.coco/images/train2022/000000000071_70.jpg,2018-08-09 19:10:10,train
71,71,whale061,beluga.coco/images/train2022/000000000072_71.jpg,2018-08-09 19:09:25,train
72,72,whale062,beluga.coco/images/train2022/000000000073_72.jpg,2019-08-29 14:03:44,train
73,73,whale063,beluga.coco/images/train2022/000000000074_73.jpg,2017-08-04 19:37:58,test
74,74,whale064,beluga.coco/images/train2022/000000000075_74.jpg,2017-08-06 20:23:40,test
75,75,whale035,beluga.coco/images/train2022/000000000076_75.jpg,2019-08-31 20:43:59,train
76,76,whale065,beluga.coco/images/train2022/000000000077_76.jpg,2017-08-07 22:09:26,train
77,77,whale066,beluga.coco/images/train2022/000000000078_77.jpg,2019-08-29 13:08:03,train
78,78,whale067,beluga.coco/images/train2022/000000000079_78.jpg,2019-08-26 10:31:54,train
79,79,whale068,beluga.coco/images/train2022/000000000080_79.jpg,2017-08-03 17:39:36,train
80,80,whale069,beluga.coco/images/train2022/000000000081_80.jpg,2019-07-30 20:03:28,train
81,81,whale024,beluga.coco/images/train2022/000000000082_81.jpg,2019-08-29 13:08:07,train
82,82,whale070,beluga.coco/images/train2022/000000000083_82.jpg,2018-08-10 21:48:47,test
83,83,whale013,beluga.coco/images/train2022/000000000084_83.jpg,2018-08-25 22:50:57,train
84,84,whale071,beluga.coco/images/train2022/000000000085_84.jpg,2018-08-09 00:25:03,train
85,85,whale072,beluga.coco/images/train2022/000000000086_85.jpg,2018-08-08 18:57:31,train
86,86,whale033,beluga.coco/images/train2022/000000000087_86.jpg,2019-08-30 15:06:40,test
87,87,whale033,beluga.coco/images/train2022/000000000088_87.jpg,2019-08-30 15:08:17,train
88,88,whale073,beluga.coco/images/train2022/000000000089_88.jpg,2018-08-30 00:29:28,test
89,89,whale074,beluga.coco/images/train2022/000000000090_89.jpg,2019-08-28 12:43:44,train
90,90,whale075,beluga.coco/images/train2022/000000000091_90.jpg,2018-08-30 00:24:59,test
91,91,whale076,beluga.coco/images/train2022/000000000092_91.jpg,2019-08-05 18:13:56,test
92,92,whale066,beluga.coco/images/train2022/000000000093_92.jpg,2018-08-29 23:58:19,train
93,93,whale077,beluga.coco/images/train2022/000000000094_93.jpg,2019-08-31 23:34:23,train
94,94,whale078,beluga.coco/images/train2022/000000000095_94.jpg,2017-08-04 00:00:00,train
95,95,whale079,beluga.coco/images/train2022/000000000096_95.jpg,2018-08-25 23:02:54,train
96,96,whale080,beluga.coco/images/train2022/000000000097_96.jpg,2017-08-05 21:24:33,test
97,97,whale081,beluga.coco/images/train2022/000000000098_97.jpg,2017-08-07 20:38:23,train
98,98,whale082,beluga.coco/images/train2022/000000000099_98.jpg,2019-08-29 13:18:06,train
99,99,whale083,beluga.coco/images/train2022/000000000100_99.jpg,2017-08-04 20:56:51,train
100,100,whale084,beluga.coco/images/train2022/000000000101_100.jpg,2017-08-07 20:25:22,train
101,101,whale053,beluga.coco/images/train2022/000000000102_101.jpg,2018-08-30 00:16:17,train
102,102,whale012,beluga.coco/images/train2022/000000000103_102.jpg,2018-08-10 21:16:54,train
103,103,whale085,beluga.coco/images/train2022/000000000104_103.jpg,2019-08-26 11:50:47,test
104,104,whale086,beluga.coco/images/train2022/000000000105_104.jpg,2019-08-30 15:20:32,train
105,105,whale087,beluga.coco/images/train2022/000000000106_105.jpg,2018-08-28 02:27:05,train
106,106,whale088,beluga.coco/images/train2022/000000000107_106.jpg,2018-08-30 00:41:37,train
107,107,whale089,beluga.coco/images/train2022/000000000108_107.jpg,2019-08-05 16:40:00,train
108,108,whale090,beluga.coco/images/train2022/000000000109_108.jpg,2017-08-05 22:45:46,test
109,109,whale056,beluga.coco/images/train2022/000000000110_109.jpg,2018-08-10 23:26:24,train
110,110,whale091,beluga.coco/images/train2022/000000000111_110.jpg,2017-08-07 20:34:38,train
111,111,whale059,beluga.coco/images/train2022/000000000112_111.jpg,2017-08-19 20:07:09,train
112,112,whale092,beluga.coco/images/train2022/000000000113_112.jpg,2018-08-28 02:17:42,train
113,113,whale015,beluga.coco/images/train2022/000000000114_113.jpg,2018-08-10 22:45:25,train
114,114,whale093,beluga.coco/images/train2022/000000000115_114.jpg,2019-08-29 13:08:12,train
115,115,whale094,beluga.coco/images/train2022/000000000116_115.jpg,2017-08-22 22:16:21,train
116,116,whale027,beluga.coco/images/train2022/000000000117_116.jpg,2019-08-26 09:33:22,train
117,117,whale095,beluga.coco/images/train2022/000000000118_117.jpg,2019-08-26 10:47:37,train
118,118,whale096,beluga.coco/images/train2022/000000000119_118.jpg,2019-08-29 13:48:29,train
119,119,whale097,beluga.coco/images/train2022/000000000120_119.jpg,2018-08-10 23:57:34,train
120,120,whale098,beluga.coco/images/train2022/000000000121_120.jpg,2019-07-30 20:06:34,train
121,121,whale009,beluga.coco/images/train2022/000000000122_121.jpg,2019-08-28 12:17:03,train
122,122,whale099,beluga.coco/images/train2022/000000000123_122.jpg,2017-08-05 21:23:40,test
123,123,whale100,beluga.coco/images/train2022/000000000124_123.jpg,2018-08-10 22:42:39,train
124,124,whale003,beluga.coco/images/train2022/000000000125_124.jpg,2017-08-07 20:40:25,train
125,125,whale066,beluga.coco/images/train2022/000000000126_125.jpg,2018-08-30 00:23:52,train
126,126,whale101,beluga.coco/images/train2022/000000000127_126.jpg,2019-08-29 14:50:54,train
127,127,whale102,beluga.coco/images/train2022/000000000128_127.jpg,2019-08-29 12:52:00,train
128,128,whale103,beluga.coco/images/train2022/000000000129_128.jpg,2018-08-09 00:25:18,train
129,129,whale035,beluga.coco/images/train2022/000000000130_129.jpg,2019-08-26 10:32:35,train
130,130,whale104,beluga.coco/images/train2022/000000000131_130.jpg,2019-08-05 17:38:20,train
131,131,whale105,beluga.coco/images/train2022/000000000132_131.jpg,2019-08-26 11:41:10,train
132,132,whale106,beluga.coco/images/train2022/000000000133_132.jpg,2018-08-12 01:37:11,train
133,133,whale107,beluga.coco/images/train2022/000000000134_133.jpg,2018-08-29 23:58:36,train
134,134,whale108,beluga.coco/images/train2022/000000000135_134.jpg,2019-08-29 14:50:54,train
135,135,whale072,beluga.coco/images/train2022/000000000136_135.jpg,2017-08-04 21:16:23,test
136,136,whale093,beluga.coco/images/train2022/000000000137_136.jpg,2017-08-07 20:38:20,train
137,137,whale064,beluga.coco/images/train2022/000000000138_137.jpg,2017-08-04 00:00:00,train
138,138,whale109,beluga.coco/images/train2022/000000000139_138.jpg,2018-08-09 19:02:07,train
139,139,whale110,beluga.coco/images/train2022/000000000140_139.jpg,2018-08-10 22:47:45,test
140,140,whale109,beluga.coco/images/train2022/000000000141_140.jpg,2018-08-09 19:11:29,test
141,141,whale062,beluga.coco/images/train2022/000000000142_141.jpg,2017-08-07 20:34:43,train
142,142,whale066,beluga.coco/images/train2022/000000000143_142.jpg,2019-08-29 13:08:20,train
143,143,whale111,beluga.coco/images/train2022/000000000144_143.jpg,2018-08-29 02:54:51,train
144,144,whale112,beluga.coco/images/train2022/000000000145_144.jpg,2019-08-05 18:17:21,train
145,145,whale113,beluga.coco/images/train2022/000000000146_145.jpg,2017-08-07 22:08:23,test
146,146,whale090,beluga.coco/images/train2022/000000000147_146.jpg,2017-08-05 23:01:17,train
147,147,whale114,beluga.coco/images/train2022/000000000148_147.jpg,2019-08-29 14:51:10,train
148,148,whale025,beluga.coco/images/train2022/000000000149_148.jpg,2018-08-25 22:33:56,train
149,149,whale115,beluga.coco/images/train2022/000000000150_149.jpg,2018-08-29 23:48:04,train
150,150,whale084,beluga.coco/images/train2022/000000000151_150.jpg,2017-08-07 20:40:09,train
151,151,whale035,beluga.coco/images/train2022/000000000152_151.jpg,2019-08-26 10:32:28,train
152,152,whale116,beluga.coco/images/train2022/000000000153_152.jpg,2019-08-28 12:16:46,train
153,153,whale066,beluga.coco/images/train2022/000000000154_153.jpg,2018-08-30 00:24:08,train
154,154,whale117,beluga.coco/images/train2022/000000000155_154.jpg,2018-08-29 22:32:53,train
155,155,whale064,beluga.coco/images/train2022/000000000156_155.jpg,2017-08-19 20:12:35,train
156,156,whale066,beluga.coco/images/train2022/000000000157_156.jpg,2018-08-30 00:40:02,train
157,157,whale028,beluga.coco/images/train2022/000000000158_157.jpg,2018-08-25 22:22:49,train
158,158,whale118,beluga.coco/images/train2022/000000000159_158.jpg,2019-08-26 18:32:27,train
159,159,whale108,beluga.coco/images/train2022/000000000160_159.jpg,2019-08-28 12:28:32,train
160,160,whale119,beluga.coco/images/train2022/000000000161_160.jpg,2019-09-27 14:29:18,train
161,161,whale120,beluga.coco/images/train2022/000000000162_161.jpg,2018-08-12 00:26:37,test
162,162,whale066,beluga.coco/images/train2022/000000000163_162.jpg,2019-08-29 13:18:10,train
163,163,whale121,beluga.coco/images/train2022/000000000164_163.jpg,2018-08-10 22:02:41,train
164,164,whale122,beluga.coco/images/train2022/000000000165_164.jpg,2018-08-29 23:45:39,test
165,165,whale082,beluga.coco/images/train2022/000000000166_165.jpg,2019-08-29 13:18:27,test
166,166,whale028,beluga.coco/images/train2022/000000000167_166.jpg,2018-08-25 22:19:25,train
167,167,whale070,beluga.coco/images/train2022/000000000168_167.jpg,2018-08-10 21:48:28,train
168,168,whale123,beluga.coco/images/train2022/000000000169_168.jpg,2017-08-05 21:29:42,train
169,169,whale124,beluga.coco/images/train2022/000000000170_169.jpg,2017-08-05 21:24:37,test
170,170,whale125,beluga.coco/images/train2022/000000000171_170.jpg,2019-08-30 15:08:37,train
171,171,whale126,beluga.coco/images/train2022/000000000172_171.jpg,2019-08-31 20:44:24,train
172,172,whale127,beluga.coco/images/train2022/000000000173_172.jpg,2017-08-19 20:07:28,train
173,173,whale073,beluga.coco/images/train2022/000000000174_173.jpg,2018-08-30 00:53:31,train
174,174,whale073,beluga.coco/images/train2022/000000000175_174.jpg,2018-08-30 00:24:55,train
175,175,whale128,beluga.coco/images/train2022/000000000176_175.jpg,2018-08-09 18:54:09,test
176,176,whale129,beluga.coco/images/train2022/000000000177_176.jpg,2017-08-04 21:20:30,train
177,177,whale130,beluga.coco/images/train2022/000000000178_177.jpg,2018-08-10 22:49:54,train
178,178,whale033,beluga.coco/images/train2022/000000000179_178.jpg,2019-08-30 15:06:50,train
179,179,whale017,beluga.coco/images/train2022/000000000180_179.jpg,2017-08-05 21:23:41,train
180,180,whale131,beluga.coco/images/train2022/000000000181_180.jpg,2019-08-30 15:30:21,test
181,181,whale132,beluga.coco/images/train2022/000000000182_181.jpg,2017-08-07 20:55:03,train
182,182,whale093,beluga.coco/images/train2022/000000000183_182.jpg,2018-08-30 00:24:07,train
183,183,whale133,beluga.coco/images/train2022/000000000184_183.jpg,2018-08-30 00:12:07,train
184,184,whale093,beluga.coco/images/train2022/000000000185_184.jpg,2018-08-30 00:23:37,train
185,185,whale134,beluga.coco/images/train2022/000000000186_185.jpg,2019-08-26 10:43:17,test
186,186,whale135,beluga.coco/images/train2022/000000000187_186.jpg,2018-08-12 01:33:30,train
187,187,whale136,beluga.coco/images/train2022/000000000188_187.jpg,2017-08-25 02:03:35,test
188,188,whale116,beluga.coco/images/train2022/000000000189_188.jpg,2019-08-28 12:16:45,train
189,189,whale137,beluga.coco/images/train2022/000000000190_189.jpg,2017-08-22 22:06:06,test
190,190,whale138,beluga.coco/images/train2022/000000000191_190.jpg,2017-08-05 20:39:10,train
191,191,whale139,beluga.coco/images/train2022/000000000192_191.jpg,2019-08-31 21:19:07,test
192,192,whale140,beluga.coco/images/train2022/000000000193_192.jpg,2017-08-24 21:31:12,train
193,193,whale141,beluga.coco/images/train2022/000000000194_193.jpg,2017-08-04 19:47:20,test
194,194,whale142,beluga.coco/images/train2022/000000000195_194.jpg,2018-08-09 19:01:39,train
195,195,whale136,beluga.coco/images/train2022/000000000196_195.jpg,2018-08-29 23:42:02,train
196,196,whale093,beluga.coco/images/train2022/000000000197_196.jpg,2017-08-07 20:34:24,train
197,197,whale093,beluga.coco/images/train2022/000000000198_197.jpg,2018-08-29 23:56:01,test
198,198,whale143,beluga.coco/images/train2022/000000000199_198.jpg,2017-08-19 20:59:15,train
199,199,whale144,beluga.coco/images/train2022/000000000200_199.jpg,2017-08-04 00:00:00,test
200,200,whale145,beluga.coco/images/train2022/000000000201_200.jpg,2018-08-25 23:33:09,train
201,201,whale146,beluga.coco/images/train2022/000000000202_201.jpg,2017-08-03 18:39:38,test
202,202,whale093,beluga.coco/images/train2022/000000000203_202.jpg,2018-08-10 22:44:56,train
203,203,whale147,beluga.coco/images/train2022/000000000204_203.jpg,2017-08-03 20:26:55,train
204,204,whale148,beluga.coco/images/train2022/000000000205_204.jpg,2017-08-07 22:43:47,train
205,205,whale149,beluga.coco/images/train2022/000000000206_205.jpg,2017-08-05 21:42:10,train
206,206,whale150,beluga.coco/images/train2022/000000000207_206.jpg,2017-08-07 19:44:32,train
207,207,whale066,beluga.coco/images/train2022/000000000208_207.jpg,2019-08-29 13:08:32,train
208,208,whale151,beluga.coco/images/train2022/000000000209_208.jpg,2019-08-05 17:52:56,train
209,209,whale102,beluga.coco/images/train2022/000000000210_209.jpg,2019-08-29 12:52:23,train
210,210,whale152,beluga.coco/images/train2022/000000000211_210.jpg,2018-08-30 00:01:00,train
211,211,whale126,beluga.coco/images/train2022/000000000212_211.jpg,2019-08-31 20:52:01,train
212,212,whale125,beluga.coco/images/train2022/000000000213_212.jpg,2019-08-30 15:08:36,train
213,213,whale115,beluga.coco/images/train2022/000000000214_213.jpg,2019-08-05 18:16:56,test
214,214,whale010,beluga.coco/images/train2022/000000000215_214.jpg,2019-08-29 13:08:28,test
215,215,whale022,beluga.coco/images/train2022/000000000216_215.jpg,2019-08-28 12:16:57,test
216,216,whale115,beluga.coco/images/train2022/000000000217_216.jpg,2018-08-30 00:11:12,train
217,217,whale080,beluga.coco/images/train2022/000000000218_217.jpg,2017-08-19 22:01:23,train
218,218,whale060,beluga.coco/images/train2022/000000000219_218.jpg,2018-08-09 19:10:55,train
219,219,whale153,beluga.coco/images/train2022/000000000220_219.jpg,2018-08-25 22:22:35,train
220,220,whale108,beluga.coco/images/train2022/000000000221_220.jpg,2018-08-09 18:42:52,train
221,221,whale154,beluga.coco/images/train2022/000000000222_221.jpg,2017-08-04 20:49:04,test
222,222,whale022,beluga.coco/images/train2022/000000000223_222.jpg,2018-08-09 18:54:10,train
223,223,whale155,beluga.coco/images/train2022/000000000224_223.jpg,2019-08-29 13:47:51,train
224,224,whale143,beluga.coco/images/train2022/000000000225_224.jpg,2019-08-31 23:35:31,train
225,225,whale019,beluga.coco/images/train2022/000000000226_225.jpg,2017-08-03 18:37:02,train
226,226,whale107,beluga.coco/images/train2022/000000000227_226.jpg,2018-08-30 00:02:08,test
227,227,whale156,beluga.coco/images/train2022/000000000228_227.jpg,2018-08-28 23:18:30,test
228,228,whale138,beluga.coco/images/train2022/000000000229_228.jpg,2017-08-05 20:40:17,train
229,229,whale157,beluga.coco/images/train2022/000000000230_229.jpg,2018-08-10 23:43:10,train
230,230,whale158,beluga.coco/images/train2022/000000000231_230.jpg,2019-08-29 14:29:07,train
231,231,whale159,beluga.coco/images/train2022/000000000232_231.jpg,2017-08-07 19:58:53,test
232,232,whale160,beluga.coco/images/train2022/000000000233_232.jpg,2019-07-30 19:34:47,test
233,233,whale010,beluga.coco/images/train2022/000000000234_233.jpg,2019-08-29 13:08:00,train
234,234,whale161,beluga.coco/images/train2022/000000000235_234.jpg,2017-08-05 21:45:34,train
235,235,whale162,beluga.coco/images/train2022/000000000236_235.jpg,2018-08-10 22:27:09,train
236,236,whale148,beluga.coco/images/train2022/000000000237_236.jpg,2019-08-26 09:40:33,train
237,237,whale163,beluga.coco/images/train2022/000000000238_237.jpg,2019-08-26 10:43:59,train
238,238,whale050,beluga.coco/images/train2022/000000000239_238.jpg,2019-08-29 12:51:43,train
239,239,whale164,beluga.coco/images/train2022/000000000240_239.jpg,2018-08-16 19:22:29,train
240,240,whale165,beluga.coco/images/train2022/000000000241_240.jpg,2017-08-04 19:47:57,train
241,241,whale166,beluga.coco/images/train2022/000000000242_241.jpg,2019-08-29 14:56:13,train
242,242,whale167,beluga.coco/images/train2022/000000000243_242.jpg,2019-08-26 18:35:17,test
243,243,whale093,beluga.coco/images/train2022/000000000244_243.jpg,2017-08-07 20:41:01,test
244,244,whale168,beluga.coco/images/train2022/000000000245_244.jpg,2017-08-05 22:29:11,train
245,245,whale074,beluga.coco/images/train2022/000000000246_245.jpg,2019-08-28 12:42:38,train
246,246,whale115,beluga.coco/images/train2022/000000000247_246.jpg,2019-08-05 18:17:31,train
247,247,whale169,beluga.coco/images/train2022/000000000248_247.jpg,2019-08-26 11:46:55,train
248,248,whale170,beluga.coco/images/train2022/000000000249_248.jpg,2019-08-26 17:56:39,train
249,249,whale171,beluga.coco/images/train2022/000000000250_249.jpg,2017-08-04 00:00:00,test
250,250,whale027,beluga.coco/images/train2022/000000000251_250.jpg,2019-08-26 09:33:44,train
251,251,whale015,beluga.coco/images/train2022/000000000252_251.jpg,2019-08-29 14:04:50,train
252,252,whale082,beluga.coco/images/train2022/000000000253_252.jpg,2018-08-08 19:38:43,train
253,253,whale172,beluga.coco/images/train2022/000000000254_253.jpg,2017-08-04 20:29:21,test
254,254,whale027,beluga.coco/images/train2022/000000000255_254.jpg,2019-08-26 09:36:12,train
255,255,whale113,beluga.coco/images/train2022/000000000256_255.jpg,2017-08-22 22:07:58,train
256,256,whale142,beluga.coco/images/train2022/000000000257_256.jpg,2018-08-09 19:13:35,train
257,257,whale173,beluga.coco/images/train2022/000000000258_257.jpg,2017-08-04 21:17:33,train
258,258,whale068,beluga.coco/images/train2022/000000000259_258.jpg,2017-08-03 18:38:20,test
259,259,whale067,beluga.coco/images/train2022/000000000260_259.jpg,2019-08-29 12:53:33,train
260,260,whale174,beluga.coco/images/train2022/000000000261_260.jpg,2019-08-05 18:05:11,train
261,261,whale175,beluga.coco/images/train2022/000000000262_261.jpg,2018-08-29 23:59:58,train
262,262,whale176,beluga.coco/images/train2022/000000000263_262.jpg,2017-08-04 20:56:27,train
263,263,whale069,beluga.coco/images/train2022/000000000264_263.jpg,2017-08-04 00:00:00,train
264,264,whale177,beluga.coco/images/train2022/000000000265_264.jpg,2017-08-05 21:42:10,train
265,265,whale178,beluga.coco/images/train2022/000000000266_265.jpg,2017-08-04 21:18:26,test
266,266,whale179,beluga.coco/images/train2022/000000000267_266.jpg,2019-08-29 14:29:55,test
267,267,whale180,beluga.coco/images/train2022/000000000268_267.jpg,2019-08-05 16:39:51,train
268,268,whale181,beluga.coco/images/train2022/000000000269_268.jpg,2017-08-05 21:59:48,test
269,269,whale015,beluga.coco/images/train2022/000000000270_269.jpg,2019-08-29 14:02:52,test
270,270,whale025,beluga.coco/images/train2022/000000000271_270.jpg,2018-08-25 22:09:41,train
271,271,whale106,beluga.coco/images/train2022/000000000272_271.jpg,2018-08-12 01:34:53,train
272,272,whale182,beluga.coco/images/train2022/000000000273_272.jpg,2017-08-25 02:10:42,train
273,273,whale183,beluga.coco/images/train2022/000000000274_273.jpg,2017-08-03 20:24:10,train
274,274,whale184,beluga.coco/images/train2022/000000000275_274.jpg,2017-08-19 22:21:00,test
275,275,whale120,beluga.coco/images/train2022/000000000276_275.jpg,2019-07-30 11:51:32,train
276,276,whale185,beluga.coco/images/train2022/000000000277_276.jpg,2017-08-05 21:29:20,test
277,277,whale015,beluga.coco/images/train2022/000000000278_277.jpg,2019-08-29 13:23:19,train
278,278,whale113,beluga.coco/images/train2022/000000000279_278.jpg,2018-08-25 22:35:37,train
279,279,whale027,beluga.coco/images/train2022/000000000280_279.jpg,2019-08-26 10:12:40,train
280,280,whale186,beluga.coco/images/train2022/000000000281_280.jpg,2017-08-05 21:24:28,train
281,281,whale045,beluga.coco/images/train2022/000000000282_281.jpg,2019-08-28 12:30:03,train
282,282,whale093,beluga.coco/images/train2022/000000000283_282.jpg,2018-08-30 00:00:18,train
283,283,whale036,beluga.coco/images/train2022/000000000284_283.jpg,2019-09-27 14:32:54,train
284,284,whale107,beluga.coco/images/train2022/000000000285_284.jpg,2018-08-30 00:15:31,train
285,285,whale187,beluga.coco/images/train2022/000000000286_285.jpg,2017-08-05 20:43:00,train
286,286,whale055,beluga.coco/images/train2022/000000000287_286.jpg,2018-08-10 22:14:59,train
287,287,whale110,beluga.coco/images/train2022/000000000288_287.jpg,2018-08-10 22:45:06,train
288,288,whale073,beluga.coco/images/train2022/000000000289_288.jpg,2018-08-09 18:54:49,train
289,289,whale110,beluga.coco/images/train2022/000000000290_289.jpg,2018-08-10 23:36:08,train
290,290,whale045,beluga.coco/images/train2022/000000000291_290.jpg,2019-08-28 12:12:50,train
291,291,whale155,beluga.coco/images/train2022/000000000292_291.jpg,2018-08-30 00:39:55,train
292,292,whale036,beluga.coco/images/train2022/000000000293_292.jpg,2019-09-27 14:33:18,train
293,293,whale188,beluga.coco/images/train2022/000000000294_293.jpg,2018-08-25 22:37:57,train
294,294,whale035,beluga.coco/images/train2022/000000000295_294.jpg,2019-08-26 09:41:30,train
295,295,whale125,beluga.coco/images/train2022/000000000296_295.jpg,2019-08-30 15:06:50,train
296,296,whale189,beluga.coco/images/train2022/000000000297_296.jpg,2019-08-29 12:46:14,train
