,image_id,identity,path,split
91,banhtn,91,full images/segmented_query/banhtn_banhtn.jpg,train
92,bansui,160,full images/segmented_database/bansui_bansui.jpg,train
93,bayodb,188,full images/segmented_database/bayodb_bayodb.jpg,train
94,bbdsxh,38,full images/segmented_database/bbdsxh_bbdsxh.jpg,test
95,bbjdhf,176,full images/segmented_query/bbjdhf_bbjdhf.jpg,train
96,bcbddu,219,full images/segmented_database/bcbddu_bcbddu.jpg,test
97,bcvava,101,full images/segmented_database/bcvava_bcvava.jpg,train
98,bdayzh,187,full images/segmented_query/bdayzh_bdayzh.jpg,train
99,bdyvtd,125,full images/segmented_query/bdyvtd_bdyvtd.jpg,train
100,beylcv,164,full images/segmented_database/beylcv_beylcv.jpg,train
101,bfenpp,100,full images/segmented_query/bfenpp_bfenpp.jpg,train
102,bfffuy,23,full images/segmented_query/bfffuy_bfffuy.jpg,train
103,bfjckk,116,full images/segmented_query/bfjckk_bfjckk.jpg,train
104,bfxmko,116,full images/segmented_database/bfxmko_bfxmko.jpg,train
105,bgnjur,168,full images/segmented_query/bgnjur_bgnjur.jpg,train
106,bguubs,34,full images/segmented_query/bguubs_bguubs.jpg,train
107,bhjzgh,141,full images/segmented_query/bhjzgh_bhjzgh.jpg,train
108,bhrxjf,168,full images/segmented_query/bhrxjf_bhrxjf.jpg,train
109,bhupix,141,full images/segmented_database/bhupix_bhupix.jpg,train
110,bhxeix,28,full images/segmented_query/bhxeix_bhxeix.jpg,train
111,biasqd,176,full images/segmented_database/biasqd_biasqd.jpg,train
112,bievhd,91,full images/segmented_query/bievhd_bievhd.jpg,train
113,biiwjz,76,full images/segmented_database/biiwjz_biiwjz.jpg,train
114,bipngj,359,full images/segmented_database/bipngj_bipngj.jpg,train
115,bixupt,26,full images/segmented_query/bixupt_bixupt.jpg,train
116,biylqy,97,full images/segmented_database/biylqy_biylqy.jpg,train
117,bjazur,164,full images/segmented_query/bjazur_bjazur.jpg,train
118,bjcuqu,96,full images/segmented_query/bjcuqu_bjcuqu.jpg,train
119,bjqish,82,full images/segmented_query/bjqish_bjqish.jpg,train
120,bjuweh,96,full images/segmented_query/bjuweh_bjuweh.jpg,test
121,bkkymo,100,full images/segmented_query/bkkymo_bkkymo.jpg,train
122,bklmjm,167,full images/segmented_query/bklmjm_bklmjm.jpg,test
123,bkspbg,10,full images/segmented_query/bkspbg_bkspbg.jpg,test
124,blkkgv,151,full images/segmented_query/blkkgv_blkkgv.jpg,train
125,blkqeq,359,full images/segmented_query/blkqeq_blkqeq.jpg,train
126,blqzfn,91,full images/segmented_query/blqzfn_blqzfn.jpg,train
127,blwkgg,211,full images/segmented_query/blwkgg_blwkgg.jpg,train
128,bmiser,96,full images/segmented_query/bmiser_bmiser.jpg,train
129,bmlvzh,211,full images/segmented_query/bmlvzh_bmlvzh.jpg,train
130,bnckxz,151,full images/segmented_query/bnckxz_bnckxz.jpg,train
131,bnseas,21,full images/segmented_database/bnseas_bnseas.jpg,train
132,bnyzhb,211,full images/segmented_database/bnyzhb_bnyzhb.jpg,test
133,boeqei,161,full images/segmented_query/boeqei_boeqei.jpg,train
134,boolhb,125,full images/segmented_query/boolhb_boolhb.jpg,train
135,bowkoh,151,full images/segmented_query/bowkoh_bowkoh.jpg,train
136,bowxbf,26,full images/segmented_query/bowxbf_bowxbf.jpg,test
137,bqfrjh,147,full images/segmented_query/bqfrjh_bqfrjh.jpg,train
138,bqonqo,44,full images/segmented_query/bqonqo_bqonqo.jpg,train
139,bquyec,34,full images/segmented_query/bquyec_bquyec.jpg,test
140,bqvhsd,164,full images/segmented_query/bqvhsd_bqvhsd.jpg,train
141,bqyfgo,219,full images/segmented_database/bqyfgo_bqyfgo.jpg,train
142,brtrdt,130,full images/segmented_query/brtrdt_brtrdt.jpg,train
143,bsfvkj,34,full images/segmented_query/bsfvkj_bsfvkj.jpg,test
144,bshxry,115,full images/segmented_query/bshxry_bshxry.jpg,train
145,bskmca,149,full images/segmented_query/bskmca_bskmca.jpg,train
146,bsktzf,167,full images/segmented_query/bsktzf_bsktzf.jpg,test
147,bsnwxd,114,full images/segmented_query/bsnwxd_bsnwxd.jpg,train
148,bswkyk,91,full images/segmented_query/bswkyk_bswkyk.jpg,train
149,btgezb,34,full images/segmented_query/btgezb_btgezb.jpg,train
150,btsjhb,45,full images/segmented_database/btsjhb_btsjhb.jpg,train
151,btxcwb,26,full images/segmented_query/btxcwb_btxcwb.jpg,train
152,busibs,100,full images/segmented_query/busibs_busibs.jpg,train
153,butmci,34,full images/segmented_query/butmci_butmci.jpg,train
154,bvbicu,151,full images/segmented_database/bvbicu_bvbicu.jpg,train
155,bvjamo,34,full images/segmented_query/bvjamo_bvjamo.jpg,train
156,bvttct,97,full images/segmented_query/bvttct_bvttct.jpg,train
157,bwafys,213,full images/segmented_query/bwafys_bwafys.jpg,train
158,bxerra,34,full images/segmented_query/bxerra_bxerra.jpg,train
159,byehyz,168,full images/segmented_query/byehyz_byehyz.jpg,test
160,byexzh,80,full images/segmented_database/byexzh_byexzh.jpg,train
161,bymdii,82,full images/segmented_query/bymdii_bymdii.jpg,train
162,bynlcb,87,full images/segmented_query/bynlcb_bynlcb.jpg,train
163,byxrfx,21,full images/segmented_query/byxrfx_byxrfx.jpg,train
164,bzepca,23,full images/segmented_query/bzepca_bzepca.jpg,test
165,bzlklf,160,full images/segmented_database/bzlklf_bzlklf.jpg,train
166,bztrxc,176,full images/segmented_query/bztrxc_bztrxc.jpg,train
167,bzygdy,93,full images/segmented_query/bzygdy_bzygdy.jpg,train
168,caibjy,93,full images/segmented_query/caibjy_caibjy.jpg,train
169,calpis,168,full images/segmented_query/calpis_calpis.jpg,train
170,caogza,21,full images/segmented_query/caogza_caogza.jpg,train
171,casjka,28,full images/segmented_query/casjka_casjka.jpg,train
172,cbgaon,130,full images/segmented_query/cbgaon_cbgaon.jpg,train
173,ccbwmw,22,full images/segmented_query/ccbwmw_ccbwmw.jpg,train
174,ccptpq,91,full images/segmented_query/ccptpq_ccptpq.jpg,train
175,ccrzue,230,full images/segmented_database/ccrzue_ccrzue.jpg,train
176,ccyovj,34,full images/segmented_query/ccyovj_ccyovj.jpg,train
177,ccyxzc,137,full images/segmented_query/ccyxzc_ccyxzc.jpg,train
178,cdalsx,115,full images/segmented_query/cdalsx_cdalsx.jpg,train
179,cdaomt,103,full images/segmented_query/cdaomt_cdaomt.jpg,train
180,cdczlg,93,full images/segmented_database/cdczlg_cdczlg.jpg,train
181,cdysne,115,full images/segmented_query/cdysne_cdysne.jpg,test
182,cejhkc,116,full images/segmented_query/cejhkc_cejhkc.jpg,train
183,cepena,164,full images/segmented_query/cepena_cepena.jpg,train
184,cfessq,130,full images/segmented_query/cfessq_cfessq.jpg,train
185,cfthel,26,full images/segmented_query/cfthel_cfthel.jpg,train
186,cggcaa,21,full images/segmented_query/cggcaa_cggcaa.jpg,train
187,cgjxdh,82,full images/segmented_database/cgjxdh_cgjxdh.jpg,train
188,cgkyxp,147,full images/segmented_query/cgkyxp_cgkyxp.jpg,train
189,cgnukf,164,full images/segmented_query/cgnukf_cgnukf.jpg,train
190,chdypn,82,full images/segmented_query/chdypn_chdypn.jpg,train
191,chgioq,23,full images/segmented_query/chgioq_chgioq.jpg,train
192,chmltx,149,full images/segmented_query/chmltx_chmltx.jpg,test
193,chmnls,34,full images/segmented_query/chmnls_chmnls.jpg,train
194,chpzzx,23,full images/segmented_query/chpzzx_chpzzx.jpg,train
195,chsafp,87,full images/segmented_query/chsafp_chsafp.jpg,test
196,chxxwj,115,full images/segmented_database/chxxwj_chxxwj.jpg,train
197,cilcfp,174,full images/segmented_query/cilcfp_cilcfp.jpg,train
198,cimsys,22,full images/segmented_query/cimsys_cimsys.jpg,train
199,ciwsgz,93,full images/segmented_query/ciwsgz_ciwsgz.jpg,train
200,cjebqd,103,full images/segmented_query/cjebqd_cjebqd.jpg,train
201,ckelue,230,full images/segmented_query/ckelue_ckelue.jpg,train
202,cklavc,45,full images/segmented_database/cklavc_cklavc.jpg,train
203,ckzitk,93,full images/segmented_query/ckzitk_ckzitk.jpg,test
204,clfkdp,76,full images/segmented_database/clfkdp_clfkdp.jpg,train
205,cmclps,82,full images/segmented_query/cmclps_cmclps.jpg,test
206,cmomvv,167,full images/segmented_query/cmomvv_cmomvv.jpg,train
207,cmqvla,170,full images/segmented_query/cmqvla_cmqvla.jpg,train
208,cmwmzb,34,full images/segmented_query/cmwmzb_cmwmzb.jpg,train
209,cnhkcr,100,full images/segmented_query/cnhkcr_cnhkcr.jpg,train
210,cnrhws,82,full images/segmented_query/cnrhws_cnrhws.jpg,train
211,cnujyp,130,full images/segmented_database/cnujyp_cnujyp.jpg,train
212,cnuoak,34,full images/segmented_query/cnuoak_cnuoak.jpg,train
213,codxru,96,full images/segmented_database/codxru_codxru.jpg,test
214,comkpd,96,full images/segmented_query/comkpd_comkpd.jpg,train
215,cornth,125,full images/segmented_query/cornth_cornth.jpg,train
216,cosoaf,87,full images/segmented_query/cosoaf_cosoaf.jpg,train
217,cowqfm,34,full images/segmented_query/cowqfm_cowqfm.jpg,test
218,cpphyj,103,full images/segmented_query/cpphyj_cpphyj.jpg,test
219,cptnul,3,full images/segmented_query/cptnul_cptnul.jpg,train
220,cptutf,164,full images/segmented_query/cptutf_cptutf.jpg,test
221,cqhknc,168,full images/segmented_query/cqhknc_cqhknc.jpg,train
222,criurl,26,full images/segmented_database/criurl_criurl.jpg,train
223,crohzd,96,full images/segmented_query/crohzd_crohzd.jpg,train
224,csnmtp,104,full images/segmented_query/csnmtp_csnmtp.jpg,train
225,cswavc,82,full images/segmented_query/cswavc_cswavc.jpg,train
226,ctfflt,80,full images/segmented_query/ctfflt_ctfflt.jpg,test
227,ctkkjx,3,full images/segmented_query/ctkkjx_ctkkjx.jpg,train
228,ctnixl,147,full images/segmented_database/ctnixl_ctnixl.jpg,train
229,ctpgfq,34,full images/segmented_query/ctpgfq_ctpgfq.jpg,train
230,ctsnxx,14,full images/segmented_database/ctsnxx_ctsnxx.jpg,train
231,cttziv,115,full images/segmented_query/cttziv_cttziv.jpg,train
232,ctxxwo,130,full images/segmented_query/ctxxwo_ctxxwo.jpg,train
233,cuciel,109,full images/segmented_query/cuciel_cuciel.jpg,train
234,cuwfji,91,full images/segmented_query/cuwfji_cuwfji.jpg,train
235,cvccwk,34,full images/segmented_database/cvccwk_cvccwk.jpg,train
236,cvduuv,147,full images/segmented_query/cvduuv_cvduuv.jpg,train
237,cvptir,167,full images/segmented_query/cvptir_cvptir.jpg,train
238,cwdhcs,187,full images/segmented_query/cwdhcs_cwdhcs.jpg,train
239,cwrvhv,168,full images/segmented_query/cwrvhv_cwrvhv.jpg,train
240,cwuivi,10,full images/segmented_query/cwuivi_cwuivi.jpg,train
241,cxjliq,174,full images/segmented_query/cxjliq_cxjliq.jpg,train
242,cyfzie,44,full images/segmented_query/cyfzie_cyfzie.jpg,train
243,cytmat,167,full images/segmented_query/cytmat_cytmat.jpg,train
244,cyuwbm,26,full images/segmented_database/cyuwbm_cyuwbm.jpg,train
245,czagyn,115,full images/segmented_query/czagyn_czagyn.jpg,test
246,czfkbe,230,full images/segmented_database/czfkbe_czfkbe.jpg,test
247,czglxz,96,full images/segmented_query/czglxz_czglxz.jpg,train
248,czqoez,167,full images/segmented_query/czqoez_czqoez.jpg,train
249,czwycf,87,full images/segmented_query/czwycf_czwycf.jpg,train
250,czymxf,45,full images/segmented_database/czymxf_czymxf.jpg,train
251,dadjzp,93,full images/segmented_query/dadjzp_dadjzp.jpg,train
252,dbcxyt,103,full images/segmented_query/dbcxyt_dbcxyt.jpg,train
253,dbiqgd,34,full images/segmented_query/dbiqgd_dbiqgd.jpg,test
254,dbqyor,34,full images/segmented_query/dbqyor_dbqyor.jpg,train
255,dcguvl,130,full images/segmented_query/dcguvl_dcguvl.jpg,train
256,dchxlr,100,full images/segmented_query/dchxlr_dchxlr.jpg,train
257,dcqfhx,10,full images/segmented_query/dcqfhx_dcqfhx.jpg,train
258,dcspgv,26,full images/segmented_query/dcspgv_dcspgv.jpg,train
259,dcufdw,34,full images/segmented_query/dcufdw_dcufdw.jpg,train
260,dcxbzk,125,full images/segmented_database/dcxbzk_dcxbzk.jpg,train
261,dcyglo,109,full images/segmented_query/dcyglo_dcyglo.jpg,train
262,ddeygu,188,full images/segmented_database/ddeygu_ddeygu.jpg,train
263,ddgors,130,full images/segmented_query/ddgors_ddgors.jpg,train
264,ddmjgo,91,full images/segmented_query/ddmjgo_ddmjgo.jpg,train
265,ddrhto,91,full images/segmented_query/ddrhto_ddrhto.jpg,train
266,ddybmf,91,full images/segmented_query/ddybmf_ddybmf.jpg,train
267,debsry,213,full images/segmented_query/debsry_debsry.jpg,test
268,decxes,96,full images/segmented_query/decxes_decxes.jpg,test
269,degvdt,161,full images/segmented_query/degvdt_degvdt.jpg,test
270,dehzmd,51,full images/segmented_query/dehzmd_dehzmd.jpg,train
271,dejvow,137,full images/segmented_query/dejvow_dejvow.jpg,train
272,denfwa,174,full images/segmented_query/denfwa_denfwa.jpg,train
273,desqzq,93,full images/segmented_query/desqzq_desqzq.jpg,test
274,dfultf,164,full images/segmented_query/dfultf_dfultf.jpg,train
275,dfzydg,22,full images/segmented_query/dfzydg_dfzydg.jpg,train
276,dgeqvu,91,full images/segmented_query/dgeqvu_dgeqvu.jpg,train
277,dgybbt,127,full images/segmented_query/dgybbt_dgybbt.jpg,train
278,dhjrzy,96,full images/segmented_query/dhjrzy_dhjrzy.jpg,test
279,dhmqsu,104,full images/segmented_query/dhmqsu_dhmqsu.jpg,train
280,dhzxpo,109,full images/segmented_query/dhzxpo_dhzxpo.jpg,train
281,djgqmo,147,full images/segmented_query/djgqmo_djgqmo.jpg,test
282,djimcs,91,full images/segmented_query/djimcs_djimcs.jpg,train
283,djtjpz,87,full images/segmented_query/djtjpz_djtjpz.jpg,test
284,djzpdj,34,full images/segmented_query/djzpdj_djzpdj.jpg,train
285,dkasqr,97,full images/segmented_query/dkasqr_dkasqr.jpg,train
286,dkugoe,34,full images/segmented_query/dkugoe_dkugoe.jpg,train
287,dlpggu,51,full images/segmented_query/dlpggu_dlpggu.jpg,train
288,dlwfzf,104,full images/segmented_database/dlwfzf_dlwfzf.jpg,train
289,dlzbxu,80,full images/segmented_database/dlzbxu_dlzbxu.jpg,train
290,dmjauu,151,full images/segmented_query/dmjauu_dmjauu.jpg,train
291,dmjnzt,188,full images/segmented_database/dmjnzt_dmjnzt.jpg,train
292,dmqpsq,51,full images/segmented_database/dmqpsq_dmqpsq.jpg,train
293,dmqswb,167,full images/segmented_query/dmqswb_dmqswb.jpg,train
294,dmtecc,93,full images/segmented_query/dmtecc_dmtecc.jpg,train
295,dmtjja,34,full images/segmented_query/dmtjja_dmtjja.jpg,train
296,dmuheo,174,full images/segmented_database/dmuheo_dmuheo.jpg,train
297,dnfklj,114,full images/segmented_query/dnfklj_dnfklj.jpg,train
298,dnmqgq,149,full images/segmented_query/dnmqgq_dnmqgq.jpg,test
299,dnphlo,174,full images/segmented_query/dnphlo_dnphlo.jpg,train
300,dnptio,93,full images/segmented_query/dnptio_dnptio.jpg,train
301,domvxj,223,full images/segmented_query/domvxj_domvxj.jpg,train
302,dpxtoq,21,full images/segmented_query/dpxtoq_dpxtoq.jpg,test
303,dqersa,130,full images/segmented_query/dqersa_dqersa.jpg,test
304,dqkoje,130,full images/segmented_query/dqkoje_dqkoje.jpg,train
305,dqplcp,87,full images/segmented_query/dqplcp_dqplcp.jpg,train
306,dqqytf,168,full images/segmented_query/dqqytf_dqqytf.jpg,train
307,dqrhxo,34,full images/segmented_query/dqrhxo_dqrhxo.jpg,train
308,drmjkb,149,full images/segmented_query/drmjkb_drmjkb.jpg,train
309,dskadn,3,full images/segmented_query/dskadn_dskadn.jpg,train
310,dsxjql,82,full images/segmented_query/dsxjql_dsxjql.jpg,train
311,dtdjbh,164,full images/segmented_query/dtdjbh_dtdjbh.jpg,train
312,dttdck,161,full images/segmented_query/dttdck_dttdck.jpg,train
313,dttdtq,230,full images/segmented_database/dttdtq_dttdtq.jpg,test
314,dtxtan,109,full images/segmented_query/dtxtan_dtxtan.jpg,train
315,ducxvp,34,full images/segmented_query/ducxvp_ducxvp.jpg,test
316,dujljj,151,full images/segmented_query/dujljj_dujljj.jpg,train
317,dulahr,109,full images/segmented_query/dulahr_dulahr.jpg,train
318,dumsmp,211,full images/segmented_query/dumsmp_dumsmp.jpg,test
319,duwgdr,96,full images/segmented_query/duwgdr_duwgdr.jpg,test
320,dvahqy,167,full images/segmented_query/dvahqy_dvahqy.jpg,train
321,dvbbrx,81,full images/segmented_database/dvbbrx_dvbbrx.jpg,train
322,dvhdyk,26,full images/segmented_query/dvhdyk_dvhdyk.jpg,train
323,dvlrmd,45,full images/segmented_query/dvlrmd_dvlrmd.jpg,train
324,dvxnkh,116,full images/segmented_database/dvxnkh_dvxnkh.jpg,train
325,dwgqno,61,full images/segmented_query/dwgqno_dwgqno.jpg,test
326,dwlkir,21,full images/segmented_query/dwlkir_dwlkir.jpg,train
327,dwonya,125,full images/segmented_query/dwonya_dwonya.jpg,train
328,dwpeiu,93,full images/segmented_query/dwpeiu_dwpeiu.jpg,train
329,dwtyiy,167,full images/segmented_query/dwtyiy_dwtyiy.jpg,train
330,dwzgyv,211,full images/segmented_query/dwzgyv_dwzgyv.jpg,train
331,dxbire,151,full images/segmented_database/dxbire_dxbire.jpg,train
332,dxdbyu,23,full images/segmented_query/dxdbyu_dxdbyu.jpg,train
333,dxexhj,130,full images/segmented_query/dxexhj_dxexhj.jpg,train
334,dxnbyk,137,full images/segmented_query/dxnbyk_dxnbyk.jpg,test
335,dyeuqp,115,full images/segmented_database/dyeuqp_dyeuqp.jpg,train
336,dyfqpj,100,full images/segmented_query/dyfqpj_dyfqpj.jpg,test
337,dylbar,168,full images/segmented_query/dylbar_dylbar.jpg,train
338,dzhflp,137,full images/segmented_query/dzhflp_dzhflp.jpg,train
339,dzxgjz,104,full images/segmented_query/dzxgjz_dzxgjz.jpg,train
340,dzznoh,23,full images/segmented_query/dzznoh_dzznoh.jpg,train
341,eagyur,151,full images/segmented_query/eagyur_eagyur.jpg,train
342,eawtgo,96,full images/segmented_query/eawtgo_eawtgo.jpg,train
343,ebkbms,130,full images/segmented_query/ebkbms_ebkbms.jpg,train
344,ebosjo,97,full images/segmented_query/ebosjo_ebosjo.jpg,train
345,ebwolt,1,full images/segmented_query/ebwolt_ebwolt.jpg,train
346,ecfssz,114,full images/segmented_database/ecfssz_ecfssz.jpg,train
347,eckpuq,230,full images/segmented_query/eckpuq_eckpuq.jpg,train
348,edrkeo,96,full images/segmented_query/edrkeo_edrkeo.jpg,train
349,edzkjs,130,full images/segmented_query/edzkjs_edzkjs.jpg,train
350,eekcsz,38,full images/segmented_database/eekcsz_eekcsz.jpg,test
351,eewtnm,230,full images/segmented_query/eewtnm_eewtnm.jpg,train
352,efojec,28,full images/segmented_database/efojec_efojec.jpg,train
353,ehanyy,141,full images/segmented_query/ehanyy_ehanyy.jpg,train
354,ehayyb,10,full images/segmented_database/ehayyb_ehayyb.jpg,test
355,ehcyqc,3,full images/segmented_query/ehcyqc_ehcyqc.jpg,train
356,ehfout,161,full images/segmented_database/ehfout_ehfout.jpg,train
357,ehjnzn,167,full images/segmented_query/ehjnzn_ehjnzn.jpg,train
358,ehmcpl,82,full images/segmented_query/ehmcpl_ehmcpl.jpg,train
359,eicsjp,21,full images/segmented_query/eicsjp_eicsjp.jpg,train
360,eixbvt,21,full images/segmented_query/eixbvt_eixbvt.jpg,train
361,ejhkku,168,full images/segmented_query/ejhkku_ejhkku.jpg,train
362,ejlrfy,130,full images/segmented_query/ejlrfy_ejlrfy.jpg,train
363,ejmwao,93,full images/segmented_database/ejmwao_ejmwao.jpg,train
364,ejnonv,100,full images/segmented_query/ejnonv_ejnonv.jpg,train
365,ekggvs,141,full images/segmented_query/ekggvs_ekggvs.jpg,test
366,elcwxk,164,full images/segmented_query/elcwxk_elcwxk.jpg,test
367,elghjz,21,full images/segmented_database/elghjz_elghjz.jpg,train
368,emiofo,82,full images/segmented_query/emiofo_emiofo.jpg,train
369,emxcvc,130,full images/segmented_query/emxcvc_emxcvc.jpg,train
370,encyex,87,full images/segmented_database/encyex_encyex.jpg,test
371,endinc,34,full images/segmented_query/endinc_endinc.jpg,train
372,engzda,130,full images/segmented_query/engzda_engzda.jpg,train
373,enhfwy,26,full images/segmented_query/enhfwy_enhfwy.jpg,test
374,enixdn,174,full images/segmented_database/enixdn_enixdn.jpg,test
375,enrlay,22,full images/segmented_query/enrlay_enrlay.jpg,train
376,enrtto,21,full images/segmented_query/enrtto_enrtto.jpg,test
377,eoqifc,160,full images/segmented_query/eoqifc_eoqifc.jpg,train
378,epnwnm,3,full images/segmented_query/epnwnm_epnwnm.jpg,train
379,epoeke,28,full images/segmented_query/epoeke_epoeke.jpg,test
380,epulln,170,full images/segmented_database/epulln_epulln.jpg,test
381,epvxhm,82,full images/segmented_query/epvxhm_epvxhm.jpg,train
382,erdgcy,130,full images/segmented_query/erdgcy_erdgcy.jpg,train
383,erdttb,103,full images/segmented_query/erdttb_erdttb.jpg,test
384,erpbpo,230,full images/segmented_database/erpbpo_erpbpo.jpg,train
385,erseqc,167,full images/segmented_query/erseqc_erseqc.jpg,train
